pathogen_name,taxonid,ARG_name,aro_id,frequency,antibiotic_name
Escherichia coli,562,QnrB70,3002782,2e-05,CiprOfloxacin
Escherichia coli,562,QnrD1,3002788,0.000351,CiprOfloxacin
Escherichia coli,562,QnrD2,3002789,5e-06,CiprOfloxacin
Escherichia coli,562,QnrS1,3002790,0.050091,CiprOfloxacin
Escherichia coli,562,QnrS2,3002791,0.001984,CiprOfloxacin
Escherichia coli,562,QnrS4,3002793,0.000141,CiprOfloxacin
Escherichia coli,562,QnrS5,3002794,3.4e-05,CiprOfloxacin
Escherichia coli,562,QnrS7,3002796,0.000263,CiprOfloxacin
Escherichia coli,562,QnrS9,3002798,5.4e-05,CiprOfloxacin
Escherichia coli,562,QnrVC1,3002799,2e-05,CiprOfloxacin
Escherichia coli,562,QnrVC4,3002801,0.000288,CiprOfloxacin
Escherichia coli,562,QnrVC5,3002802,5e-06,CiprOfloxacin
Escherichia coli,562,QnrVC6,3002803,2.4e-05,CiprOfloxacin
Escherichia coli,562,FosA2,3002804,7.8e-05,Fosfomycin
Escherichia coli,562,Pp-flo,3002812,2e-05,"Chloramphenicol,Florfenicol"
Escherichia coli,562,MsrC,3002819,1e-05,"Erythromycin,Quinupristin"
Escherichia coli,562,EreA2,3002826,0.000809,Erythromycin
Escherichia coli,562,VgaA,3002829,5e-06,"Clindamycin,Virginiamycin M1"
Escherichia coli,562,LnuA,3002835,0.000224,"Lincomycin,Pirlimycin"
Escherichia coli,562,LnuB,3002836,1.5e-05,"Clindamycin,Lincomycin"
Escherichia coli,562,LnuC,3002837,0.000151,Lincomycin
Escherichia coli,562,LnuF,3002839,0.000263,"Clindamycin,Lincomycin"
Escherichia coli,562,Arr-2,3002847,0.004524,Rifampin
Escherichia coli,562,Arr-3,3002848,0.006558,Rifampin
Escherichia coli,562,DfrA1,3002854,0.059349,Trimethoprim
Escherichia coli,562,DfrA24,3002856,0.000205,Trimethoprim
Escherichia coli,562,DfrA26,3002857,1e-05,Trimethoprim
Escherichia coli,562,DfrA12,3002858,0.050515,Trimethoprim
Escherichia coli,562,DfrA14,3002859,0.038034,Trimethoprim
Escherichia coli,562,DfrA17,3002860,0.094038,Trimethoprim
Escherichia coli,562,DfrA5,3002861,0.014641,Trimethoprim
Escherichia coli,562,DfrA7,3002862,0.008864,Trimethoprim
Escherichia coli,562,DfrA8,3002863,0.01117,Trimethoprim
Escherichia coli,562,DfrB1,3002864,8.8e-05,Trimethoprim
Escherichia coli,562,DfrF,3002867,2.4e-05,Trimethoprim
Escherichia coli,562,DfrG,3002868,3.4e-05,Trimethoprim
Escherichia coli,562,FosA3,3002872,0.015587,Fosfomycin
Escherichia coli,562,FosC2,3002874,5e-06,Fosfomycin
Escherichia coli,562,DfrE,3002875,1.5e-05,Trimethoprim
Escherichia coli,562,LinG,3002879,0.009215,Lincomycin
Escherichia coli,562,SAT-2,3002895,0.029467,Streptothricin
Escherichia coli,562,SAT-4,3002897,2.4e-05,Streptothricin
Escherichia coli,562,VanR gene in vanA cluster,3002919,5e-06,glycoPeptide antibiotic
Escherichia coli,562,VanR gene in vanB cluster,3002921,1e-05,glycoPeptide antibiotic
Escherichia coli,562,VanS gene in vanA cluster,3002931,5e-06,glycoPeptide antibiotic
Escherichia coli,562,VanS gene in vanB cluster,3002932,1e-05,glycoPeptide antibiotic
Escherichia coli,562,VanH gene in vanA cluster,3002942,5e-06,glycoPeptide antibiotic
Escherichia coli,562,VanH gene in vanB cluster,3002943,1e-05,glycoPeptide antibiotic
Escherichia coli,562,VanX gene in vanA cluster,3002949,5e-06,glycoPeptide antibiotic
Escherichia coli,562,VanX gene in vanB cluster,3002950,1e-05,glycoPeptide antibiotic
Escherichia coli,562,VanY gene in vanA cluster,3002955,5e-06,glycoPeptide antibiotic
Escherichia coli,562,VanY gene in vanB cluster,3002956,1e-05,glycoPeptide antibiotic
Escherichia coli,562,VanZ gene in vanA cluster,3002962,1e-05,glycoPeptide antibiotic
Escherichia coli,562,VanW gene in vanB cluster,3002964,1e-05,glycoPeptide antibiotic
Escherichia coli,562,ArnA,3002985,2e-05,Peptide antibiotic
Escherichia coli,562,BacA,3002986,0.998084,"Bacitracin A,Bacitracin B,Bacitracin F"
Escherichia coli,562,CfxA2,3003002,5e-06,Cephamycin
Escherichia coli,562,DfrA10,3003011,0.000122,Trimethoprim
Escherichia coli,562,DfrA15,3003013,0.001589,Trimethoprim
Escherichia coli,562,DfrA16,3003014,0.001862,Trimethoprim
Escherichia coli,562,DfrA19,3003015,0.001014,Trimethoprim
Escherichia coli,562,DfrA21,3003017,0.000215,Trimethoprim
Escherichia coli,562,DfrA23,3003019,0.000283,Trimethoprim
Escherichia coli,562,DfrA25,3003020,0.000317,Trimethoprim
Escherichia coli,562,DfrB2,3003021,1.5e-05,Trimethoprim
Escherichia coli,562,DfrB3,3003022,1.5e-05,Trimethoprim
Escherichia coli,562,MexV,3003030,1e-05,"Disinfecting agents and antiseptics,Fluoroquinolone antibiotic,Macrolide antibiotic,Phenicol antibiotic,Tetracycline antibiotic"
Escherichia coli,562,MexW,3003031,1e-05,"Disinfecting agents and antiseptics,Fluoroquinolone antibiotic,Macrolide antibiotic,Phenicol antibiotic,Tetracycline antibiotic"
Escherichia coli,562,MexY,3003033,1e-05,"Aminoglycoside antibiotic,CarbaPenem,Cephalosporin,Cephamycin,Disinfecting agents and antiseptics,Fluoroquinolone antibiotic,Macrolide antibiotic,Penam,Phenicol antibiotic,Tetracycline antibiotic"
Escherichia coli,562,QacA,3003046,1e-05,Fluoroquinolone antibiotic
Escherichia coli,562,RosA,3003048,1e-05,Peptide antibiotic
Escherichia coli,562,RosB,3003049,1e-05,Peptide antibiotic
Escherichia coli,562,SmeB,3003052,5e-06,"Aminoglycoside antibiotic,Cephalosporin,Cephamycin,Penam"
Escherichia coli,562,Enterococcus faecium liaR mutant conferring daptomycin resistance,3003078,5e-06,Daptomycin
Escherichia coli,562,Enterococcus faecium liaS mutant conferring daptomycin resistance,3003079,5e-06,Daptomycin
Escherichia coli,562,ImiH,3003094,5e-06,CarbaPenem
Escherichia coli,562,Erm(42),3003106,0.001989,"Clindamycin,Erythromycin"
Escherichia coli,562,Mef(B),3003107,0.034294,Macrolide antibiotic
Escherichia coli,562,MsrE,3003109,0.002028,Erythromycin
Escherichia coli,562,LsaC,3003112,5e-06,"Clindamycin,Lincomycin,Pleuromutilin"
Escherichia coli,562,OXA-427,3003115,5e-06,"CarbaPenem,Cephalosporin,Penam"
Escherichia coli,562,CMY-121,3003129,1.5e-05,Cephamycin
Escherichia coli,562,KPC-21,3003145,5e-06,"CarbaPenem,Cephalosporin,Monobactam,Penam"
Escherichia coli,562,SHV-187,3003154,5e-06,"CarbaPenem,Cephalosporin,Penam"
Escherichia coli,562,TEM-219,3003157,3.4e-05,"Cephalosporin,Monobactam,Penam,Penem"
Escherichia coli,562,TEM-220,3003158,2e-05,"Cephalosporin,Monobactam,Penam,Penem"
Escherichia coli,562,CTX-M-155,3003163,5e-06,Cephalosporin
Escherichia coli,562,CTX-M-156,3003164,5e-06,Cephalosporin
Escherichia coli,562,CTX-M-157,3003165,5.9e-05,Cephalosporin
Escherichia coli,562,CTX-M-158,3003166,5e-06,Cephalosporin
Escherichia coli,562,CTX-M-161,3003169,2e-05,Cephalosporin
Escherichia coli,562,CMY-131,3003170,1.5e-05,Cephamycin
Escherichia coli,562,ACT-36,3003171,5e-06,"CarbaPenem,Cephalosporin,Cephamycin,Penam"
Escherichia coli,562,KPC-22,3003180,5e-06,"CarbaPenem,Cephalosporin,Monobactam,Penam"
Escherichia coli,562,NDM-13,3003182,0.000117,"CarbaPenem,Cephalosporin,Cephamycin,Penam"
Escherichia coli,562,NDM-14,3003183,5e-06,"CarbaPenem,Cephalosporin,Cephamycin,Penam"
Escherichia coli,562,GES-25,3003185,5e-06,"CarbaPenem,Cephalosporin,Penam"
Escherichia coli,562,CARB-23,3003186,5e-06,Penam
Escherichia coli,562,QnrB76,3003188,0.000302,Fluoroquinolone antibiotic
Escherichia coli,562,QnrB77,3003189,5e-06,Fluoroquinolone antibiotic
Escherichia coli,562,AadA25,3003197,7.8e-05,"Spectinomycin,Streptomycin"
Escherichia coli,562,AAC(6')-Ian,3003200,2.4e-05,"2'-N-ethylNetilmicin,5-epiSisomicin,Amikacin,Dibekacin,Netilmicin,Sisomicin,Tobramycin"
Escherichia coli,562,LsaE,3003206,1.5e-05,"Lincomycin,Pleuromutilin"
Escherichia coli,562,FosA5,3003209,0.000234,CiprOfloxacin
Escherichia coli,562,FosA4,3003210,0.001151,Fosfomycin
Escherichia coli,562,Escherichia coli rpoB mutants conferring resistance to rifampicin,3003288,0.001004,"Rifabutin,Rifampin,Rifapentine,Rifaximin"
Escherichia coli,562,Escherichia coli gyrA conferring resistance to fluoroquinolones,3003294,0.217383,"CiprOfloxacin,Enoxacin,Gatifloxacin,Grepafloxacin,LevOfloxacin,Lomefloxacin,Moxifloxacin,Nalidixic acid,Norfloxacin,Ofloxacin,Pefloxacin,Sparfloxacin,Trovafloxacin"
Escherichia coli,562,Salmonella serovars gyrB conferring resistance to fluoroquinolones,3003307,0.000171,"CiprOfloxacin,Enoxacin,Gatifloxacin,Grepafloxacin,LevOfloxacin,Lomefloxacin,Moxifloxacin,Nalidixic acid,Norfloxacin,Ofloxacin,Pefloxacin,Sparfloxacin,Trovafloxacin"
Escherichia coli,562,Escherichia coli parC conferring resistance to fluoroquinolones,3003308,0.152637,"CiprOfloxacin,Enoxacin,Gatifloxacin,Grepafloxacin,LevOfloxacin,Lomefloxacin,Moxifloxacin,Nalidixic acid,Norfloxacin,Ofloxacin,Pefloxacin,Sparfloxacin,Trovafloxacin"
Escherichia coli,562,Escherichia coli parE conferring resistance to fluoroquinolones,3003316,3.4e-05,"CiprOfloxacin,Enoxacin,Gatifloxacin,Grepafloxacin,LevOfloxacin,Lomefloxacin,Moxifloxacin,Nalidixic acid,Norfloxacin,Ofloxacin,Pefloxacin,Sparfloxacin,Trovafloxacin"
Escherichia coli,562,Salmonella serovars parE conferring resistance to fluoroquinolones,3003317,2.4e-05,"CiprOfloxacin,Enoxacin,Gatifloxacin,Grepafloxacin,LevOfloxacin,Lomefloxacin,Moxifloxacin,Nalidixic acid,Norfloxacin,Ofloxacin,Pefloxacin,Sparfloxacin,Trovafloxacin"
Escherichia coli,562,Escherichia coli EF-Tu mutants conferring resistance to kirromycin,3003368,1e-05,Kirromycin
Escherichia coli,562,Escherichia coli EF-Tu mutants conferring resistance to Pulvomycin,3003369,0.249001,Pulvomycin
Escherichia coli,562,Escherichia coli EF-Tu mutants conferring resistance to Enacyloxin IIa,3003370,5e-06,Enacyloxin IIa
Escherichia coli,562,Klebsiella pneumoniae acrR with mutation conferring multidrug antibiotic resistance,3003373,5e-06,Tigecycline
Escherichia coli,562,Escherichia coli AcrAB-TolC with MarR mutations conferring resistance to ciprofloxacin and tetracycline,3003378,0.995339,"CiprOfloxacin,Tetracycline"
Escherichia coli,562,Escherichia coli soxR with mutation conferring antibiotic resistance,3003381,0.998196,"Chloramphenicol,CiprOfloxacin,Nalidixic acid"
Escherichia coli,562,Escherichia coli folP with mutation conferring resistance to sulfonamides,3003386,0.000453,"Mafenide,Sulfacetamide,Sulfadiazine,Sulfadimidine,Sulfadoxine,Sulfamethizole,Sulfamethoxazole,Sulfasalazine,Sulfisoxazole"
Escherichia coli,562,Escherichia coli ompF with mutation conferring resistance to beta-lactam antibiotics,3003390,2.4e-05,Cefepime
Escherichia coli,562,CfrA,3003441,0.000249,"Azidamfenicol,Chloramphenicol,Clindamycin,Dalfopristin,Griseoviridin,Lincomycin,Madumycin II,Thiamphenicol,Tiamulin,Virginiamycin M1"
Escherichia coli,562,TetR,3003479,0.128186,Tetracycline antibiotic
Escherichia coli,562,Escherichia coli soxS with mutation conferring antibiotic resistance,3003511,0.99803,"Chloramphenicol,CiprOfloxacin,enrOfloxacin"
Escherichia coli,562,MdtN,3003548,0.994837,"Disinfecting agents and antiseptics,Nucleoside antibiotic"
Escherichia coli,562,MdtO,3003549,0.996256,"Disinfecting agents and antiseptics,Nucleoside antibiotic"
Escherichia coli,562,MdtP,3003550,0.997036,"Disinfecting agents and antiseptics,Nucleoside antibiotic"
Escherichia coli,562,EmeA,3003551,1e-05,Acriflavine
Escherichia coli,562,CepA,3003559,5e-06,Cephalosporin
Escherichia coli,562,EptA,3003576,0.996919,Peptide antibiotic
Escherichia coli,562,Ugd,3003577,0.73396,Peptide antibiotic
Escherichia coli,562,PmrF,3003578,0.996095,Peptide antibiotic
Escherichia coli,562,BasR,3003582,5e-06,Peptide antibiotic
Escherichia coli,562,BasS,3003583,5e-06,Peptide antibiotic
Escherichia coli,562,NmcA,3003589,5e-06,"Ampicillin,Cefazolin,Cefoxitin"
Escherichia coli,562,OXA-438,3003594,5e-06,"CarbaPenem,Cephalosporin,Penam"
Escherichia coli,562,OXA-439,3003595,5e-06,"CarbaPenem,Cephalosporin,Penam"
Escherichia coli,562,OXA-484,3003641,0.000127,"CarbaPenem,Cephalosporin,Penam"
Escherichia coli,562,OXA-486,3003643,5e-06,"CarbaPenem,Cephalosporin,Penam"
Escherichia coli,562,CTX-M-162,3003646,3.4e-05,Cephalosporin
Escherichia coli,562,CTX-M-163,3003647,5e-06,Cephalosporin
Escherichia coli,562,CTX-M-164,3003648,2.9e-05,Cephalosporin
Escherichia coli,562,CTX-M-165,3003649,1e-05,Cephalosporin
Escherichia coli,562,CTX-M-166,3003650,1e-05,Cephalosporin
Escherichia coli,562,CMY-132,3003652,9.3e-05,Cephamycin
Escherichia coli,562,CMY-133,3003653,1.5e-05,Cephamycin
Escherichia coli,562,CMY-134,3003654,1.5e-05,Cephamycin
Escherichia coli,562,NDM-15,3003663,5e-06,"CarbaPenem,Cephalosporin,Cephamycin,Penam"
Escherichia coli,562,NDM-16a,3003664,5e-06,"CarbaPenem,Cephalosporin,Cephamycin,Penam"
Escherichia coli,562,NmcR,3003665,5e-06,"CarbaPenem,Cephalosporin,Cephamycin,Penam"
Escherichia coli,562,AAC(6')-Ib',3003676,0.000497,"Amikacin,Tobramycin"
Escherichia coli,562,TriA,3003679,5e-06,Disinfecting agents and antiseptics
Escherichia coli,562,TriB,3003680,5e-06,Disinfecting agents and antiseptics
Escherichia coli,562,TriC,3003681,5e-06,Disinfecting agents and antiseptics
Escherichia coli,562,OpmH,3003682,5e-06,Disinfecting agents and antiseptics
Escherichia coli,562,MCR-1.1,3003689,0.022476,"Colistin A,Colistin B"
Escherichia coli,562,MexJ,3003692,5e-06,"Disinfecting agents and antiseptics,Macrolide antibiotic,Tetracycline antibiotic"
Escherichia coli,562,MexK,3003693,5e-06,"Disinfecting agents and antiseptics,Macrolide antibiotic,Tetracycline antibiotic"
Escherichia coli,562,MexP,3003698,1e-05,"CarbaPenem,Diaminopyrimidine antibiotic,Disinfecting agents and antiseptics,Macrolide antibiotic,Phenicol antibiotic,Tetracycline antibiotic"
Escherichia coli,562,MexQ,3003699,5e-06,"CarbaPenem,Diaminopyrimidine antibiotic,Disinfecting agents and antiseptics,Macrolide antibiotic,Phenicol antibiotic,Tetracycline antibiotic"
Escherichia coli,562,OpmE,3003700,5e-06,"CarbaPenem,Diaminopyrimidine antibiotic,Disinfecting agents and antiseptics,Macrolide antibiotic,Phenicol antibiotic,Tetracycline antibiotic"
Escherichia coli,562,MexM,3003704,1e-05,Phenicol antibiotic
Escherichia coli,562,MexN,3003705,5e-06,Phenicol antibiotic
Escherichia coli,562,MexZ,3003709,5e-06,"Aminoglycoside antibiotic,CarbaPenem,Cephalosporin,Cephamycin,Disinfecting agents and antiseptics,Fluoroquinolone antibiotic,Macrolide antibiotic,Penam,Phenicol antibiotic,Tetracycline antibiotic"
Escherichia coli,562,MexL,3003710,5e-06,"Disinfecting agents and antiseptics,Macrolide antibiotic,Tetracycline antibiotic"
Escherichia coli,562,MphE,3003741,0.002004,Erythromycin
Escherichia coli,562,MphG,3003742,0.000405,"Azithromycin,Clarithromycin,Erythromycin"
Escherichia coli,562,MefC,3003745,0.00039,Macrolide antibiotic
Escherichia coli,562,OptrA,3003746,1e-05,"Chloramphenicol,Florfenicol,Linezolid,Tedizolid"
Escherichia coli,562,Escherichia coli nfsA mutations conferring resistance to nitrofurantoin,3003751,0.003554,Nitrofurantoin
Escherichia coli,562,EatAv,3003761,5e-06,Pleuromutilin
Escherichia coli,562,Staphylococcus aureus murA with mutation conferring resistance to fosfomycin,3003776,5e-06,Fosfomycin
Escherichia coli,562,"Escherichia coli AcrAB-TolC with AcrR mutation conferring resistance to ciprofloxacin, tetracycline, and ceftazidime",3003807,0.997621,"Ceftazidime,CiprOfloxacin,Tetracycline"
Escherichia coli,562,GadW,3003838,0.993798,"Fluoroquinolone antibiotic,Macrolide antibiotic,Penam"
Escherichia coli,562,Mrx,3003839,0.126865,Macrolide antibiotic
Escherichia coli,562,KdpE,3003841,0.935931,Aminoglycoside antibiotic
Escherichia coli,562,LeuO,3003843,0.996158,"Disinfecting agents and antiseptics,Nucleoside antibiotic"
Escherichia coli,562,ADC-82,3003888,5e-06,Cephalosporin
Escherichia coli,562,Escherichia coli GlpT with mutation conferring resistance to fosfomycin,3003889,0.903066,Fosfomycin
Escherichia coli,562,Escherichia coli UhpT with mutation conferring resistance to fosfomycin,3003890,0.128435,Fosfomycin
Escherichia coli,562,Escherichia coli uhpA with mutation conferring resistance to fosfomycin,3003893,2e-05,Fosfomycin
Escherichia coli,562,Escherichia coli PtsI with mutation conferring resistance to fosfomycin,3003899,0.058662,Fosfomycin
Escherichia coli,562,Escherichia coli cyaA with mutation conferring resistance to fosfomycin,3003900,0.1063,Fosfomycin
Escherichia coli,562,ANT(4')-Ib,3003905,4.4e-05,"Amikacin,Dibekacin,Isepamicin,Tobramycin"
Escherichia coli,562,OqxA,3003922,0.009863,"Diaminopyrimidine antibiotic,Fluoroquinolone antibiotic,Nitrofuran antibiotic,Tetracycline antibiotic"
Escherichia coli,562,OqxB,3003923,0.006962,"Diaminopyrimidine antibiotic,Fluoroquinolone antibiotic,Nitrofuran antibiotic,Tetracycline antibiotic"
Escherichia coli,562,Salmonella enterica gyrA conferring resistance to fluoroquinolones,3003926,1e-05,"CiprOfloxacin,Nalidixic acid"
Escherichia coli,562,Shigella flexneri parC conferring resistance to fluoroquinolones,3003941,5e-06,"Nalidixic acid,Norfloxacin"
Escherichia coli,562,EfrA,3003948,1.5e-05,"Fluoroquinolone antibiotic,Macrolide antibiotic,Rifamycin antibiotic"
Escherichia coli,562,EfrB,3003949,1.5e-05,"Fluoroquinolone antibiotic,Macrolide antibiotic,Rifamycin antibiotic"
Escherichia coli,562,MsbA,3003950,0.99864,Metronidazole
Escherichia coli,562,YojI,3003952,0.996777,Microcin J25
Escherichia coli,562,EfmA,3003954,5e-06,Erythromycin
Escherichia coli,562,LmrP,3003969,5e-06,"Lincosamide antibiotic,Macrolide antibiotic,Streptogramin antibiotic,Tetracycline antibiotic"
Escherichia coli,562,TetB(60),3004036,5e-06,Tetracycline antibiotic
Escherichia coli,562,Pseudomonas aeruginosa emrE,3004038,5e-06,Gentamicin C
Escherichia coli,562,Escherichia coli emrE,3004039,0.613979,Erythromycin
Escherichia coli,562,Klebsiella pneumoniae acrA,3004041,5.4e-05,"Cephalosporin,Disinfecting agents and antiseptics,Fluoroquinolone antibiotic,Penam,Phenicol antibiotic,Rifamycin antibiotic,Tetracycline antibiotic"
Escherichia coli,562,Enterobacter cloacae acrA,3004042,4.4e-05,"Cephalosporin,Disinfecting agents and antiseptics,Fluoroquinolone antibiotic,Penam,Phenicol antibiotic,Rifamycin antibiotic,Tetracycline antibiotic"
Escherichia coli,562,Escherichia coli acrA,3004043,0.998586,"Cephalosporin,Disinfecting agents and antiseptics,Fluoroquinolone antibiotic,Penam,Phenicol antibiotic,Rifamycin antibiotic,Tetracycline antibiotic"
Escherichia coli,562,Escherichia coli fabI mutations conferring resistance to isoniazid and triclosan,3004045,0.000112,Triclosan
Escherichia coli,562,KdpD,3004047,5e-06,Aminoglycoside antibiotic
Escherichia coli,562,Pseudomonas aeruginosa CpxR,3004054,5e-06,"Aminocoumarin antibiotic,Aminoglycoside antibiotic,CarbaPenem,Cephalosporin,Cephamycin,Diaminopyrimidine antibiotic,Fluoroquinolone antibiotic,Macrolide antibiotic,Monobactam,Penam,Penem,Peptide antibiotic,Phenicol antibiotic,Sulfonamide antibiotic,Tetracycline antibiotic"
Escherichia coli,562,Type A NfxB,3004059,1e-05,"Aminocoumarin antibiotic,Cephalosporin,Diaminopyrimidine antibiotic,Fluoroquinolone antibiotic,Macrolide antibiotic,Penam,Phenicol antibiotic,Tetracycline antibiotic"
Escherichia coli,562,OpmB,3004072,5e-06,"Aminocoumarin antibiotic,Macrolide antibiotic,Monobactam,Tetracycline antibiotic"
Escherichia coli,562,MuxA,3004073,1e-05,"Aminocoumarin antibiotic,Macrolide antibiotic,Monobactam,Tetracycline antibiotic"
Escherichia coli,562,MuxB,3004074,1e-05,"Aminocoumarin antibiotic,Macrolide antibiotic,Monobactam,Tetracycline antibiotic"
Escherichia coli,562,MuxC,3004075,5e-06,"Aminocoumarin antibiotic,Macrolide antibiotic,Monobactam,Tetracycline antibiotic"
Escherichia coli,562,PmpM,3004077,5e-06,"Benzalkonium chloride,Chlorhexidine,Neomycin"
Escherichia coli,562,LnuG,3004085,0.002867,Lincomycin
Escherichia coli,562,ANT(3'')-IIa,3004089,0.004208,"Spectinomycin,Streptomycin"
Escherichia coli,562,NDM-17,3004093,3.9e-05,"CarbaPenem,Cephalosporin,Cephamycin,Penam"
Escherichia coli,562,QepA2,3004103,0.001736,"CiprOfloxacin,Moxifloxacin,Norfloxacin"
Escherichia coli,562,Pseudomonas aeruginosa soxR,3004107,1e-05,"Cephalosporin,Disinfecting agents and antiseptics,Fluoroquinolone antibiotic,Penam,Phenicol antibiotic,Rifamycin antibiotic,Tetracycline antibiotic"
Escherichia coli,562,MCR-2.1,3004110,1e-05,"Colistin A,Colistin B"
Escherichia coli,562,FosA6,3004111,0.000517,Fosfomycin
Escherichia coli,562,FosA7,3004113,0.000258,Fosfomycin
Escherichia coli,562,Klebsiella pneumoniae OmpK37,3004122,0.000453,"Cefotaxime,Cefoxitin"
Escherichia coli,562,MCR-3.1,3004139,0.000458,"Colistin A,Colistin B"
Escherichia coli,562,CfrC,3004146,1e-05,"Chloramphenicol,Florfenicol"
Escherichia coli,562,MCR-1.2,3004194,9.8e-05,"Colistin A,Colistin B"
Escherichia coli,562,Escherichia coli ampC beta-lactamase,3004290,0.103965,Penicillin
Escherichia coli,562,MCR-4.1,3004325,5e-06,"Colistin A,Colistin B"
Escherichia coli,562,MCR-5.1,3004332,0.000332,"Colistin A,Colistin B"
Escherichia coli,562,Escherichia coli gyrA with mutation conferring resistance to triclosan,3004335,0.001541,Triclosan
Escherichia coli,562,QepA4,3004379,0.001394,Fluoroquinolone antibiotic
Escherichia coli,562,Tet(59),3004441,1e-05,"Chlortetracycline,Oxytetracycline,Tetracycline"
Escherichia coli,562,Tet(W/N/W),3004442,1e-05,"Chlortetracycline,Minocycline,Tetracycline"
Escherichia coli,562,HERA-1,3004448,0.000273,Penam
Escherichia coli,562,Enterococcus faecium chloramphenicol acetyltransferase,3004456,5e-06,Chloramphenicol
Escherichia coli,562,OXA-663,3004489,1e-05,"CarbaPenem,Cephalosporin,Penam"
Escherichia coli,562,KPC-24,3004496,1e-05,"CarbaPenem,Cephalosporin,Monobactam,Penam"
Escherichia coli,562,DfrB4,3004498,0.000263,Trimethoprim
Escherichia coli,562,MCR-3.11,3004500,5e-06,"Colistin A,Colistin B"
Escherichia coli,562,MCR-3.10,3004504,5e-06,"Colistin A,Colistin B"
Escherichia coli,562,MCR-3.5,3004505,0.000468,"Colistin A,Colistin B"
Escherichia coli,562,MCR-1.10,3004506,2.9e-05,"Colistin A,Colistin B"
Escherichia coli,562,MCR-1.9,3004507,2e-05,"Colistin A,Colistin B"
Escherichia coli,562,MCR-3.2,3004511,8.3e-05,"Colistin A,Colistin B"
Escherichia coli,562,MCR-1.6,3004513,3.4e-05,"Colistin A,Colistin B"
Escherichia coli,562,MCR-1.3,3004514,6.3e-05,"Colistin A,Colistin B"
Escherichia coli,562,MCR-1.4,3004515,1.5e-05,"Colistin A,Colistin B"
Escherichia coli,562,DfrA6,3004547,1.5e-05,Trimethoprim
